# stackVersion=5.1.0 kind=biome-grid generatedAt=2026-08-05T07:38:00.431102547Z
# tbInjected=false
-768,-768,minecraft:dark_forest
-768,-704,minecraft:dark_forest
-768,-640,minecraft:dark_forest
-768,-576,minecraft:dark_forest
-768,-512,minecraft:dark_forest
-768,-448,minecraft:dark_forest
-768,-384,minecraft:dark_forest
-768,-320,terralith:rocky_jungle
-768,-256,minecraft:dark_forest
-768,-192,minecraft:dark_forest
-768,-128,minecraft:dark_forest
-768,-64,minecraft:dark_forest
-768,0,minecraft:dark_forest
-768,64,minecraft:dark_forest
-768,128,terralith:rocky_jungle
-768,192,terralith:rocky_jungle
-768,256,terralith:rocky_jungle
-768,320,terralith:rocky_jungle
-768,384,natures_spirit:tropical_basin
-768,448,minecraft:sparse_jungle
-768,512,terralith:cloud_forest
-768,576,minecraft:bamboo_jungle
-768,640,minecraft:bamboo_jungle
-768,704,terralith:jungle_mountains
-768,768,minecraft:bamboo_jungle
-704,-768,minecraft:dark_forest
-704,-704,minecraft:dark_forest
-704,-640,minecraft:dark_forest
-704,-576,minecraft:dark_forest
-704,-512,minecraft:dark_forest
-704,-448,minecraft:dark_forest
-704,-384,minecraft:dark_forest
-704,-320,terralith:rocky_jungle
-704,-256,minecraft:dark_forest
-704,-192,minecraft:dark_forest
-704,-128,minecraft:dark_forest
-704,-64,minecraft:dark_forest
-704,0,minecraft:dark_forest
-704,64,minecraft:dark_forest
-704,128,natures_spirit:tropical_basin
-704,192,natures_spirit:tropical_basin
-704,256,natures_spirit:tropical_basin
-704,320,minecraft:dark_forest
-704,384,minecraft:dark_forest
-704,448,minecraft:dark_forest
-704,512,minecraft:dark_forest
-704,576,minecraft:sparse_jungle
-704,640,minecraft:dark_forest
-704,704,minecraft:dark_forest
-704,768,minecraft:jungle
-640,-768,minecraft:dark_forest
-640,-704,minecraft:dark_forest
-640,-640,minecraft:dark_forest
-640,-576,minecraft:dark_forest
-640,-512,minecraft:dark_forest
-640,-448,minecraft:dark_forest
-640,-384,minecraft:dark_forest
-640,-320,minecraft:dark_forest
-640,-256,minecraft:dark_forest
