# stackVersion=5.1.0 kind=biome-grid generatedAt=2026-08-05T07:38:00.525172214Z
# tbInjected=false
-768,-768,minecraft:grove
-768,-704,minecraft:grove
-768,-640,minecraft:grove
-768,-576,minecraft:grove
-768,-512,minecraft:grove
-768,-448,minecraft:grove
-768,-384,minecraft:grove
-768,-320,minecraft:grove
-768,-256,minecraft:grove
-768,-192,minecraft:grove
-768,-128,minecraft:grove
-768,-64,minecraft:grove
-768,0,minecraft:grove
-768,64,minecraft:grove
-768,128,minecraft:grove
-768,192,minecraft:grove
-768,256,minecraft:grove
-768,320,minecraft:grove
-768,384,minecraft:grove
-768,448,minecraft:grove
-768,512,minecraft:grove
-768,576,minecraft:grove
-768,640,minecraft:grove
-768,704,minecraft:grove
-768,768,minecraft:grove
-704,-768,minecraft:grove
-704,-704,minecraft:grove
-704,-640,minecraft:grove
-704,-576,minecraft:grove
-704,-512,minecraft:grove
-704,-448,minecraft:grove
-704,-384,minecraft:grove
-704,-320,minecraft:grove
-704,-256,minecraft:grove
-704,-192,minecraft:grove
-704,-128,minecraft:grove
-704,-64,minecraft:grove
-704,0,minecraft:grove
-704,64,minecraft:grove
-704,128,minecraft:grove
-704,192,minecraft:grove
-704,256,minecraft:grove
-704,320,minecraft:grove
-704,384,minecraft:grove
-704,448,minecraft:grove
-704,512,minecraft:grove
-704,576,minecraft:grove
-704,640,minecraft:grove
-704,704,minecraft:grove
-704,768,minecraft:grove
-640,-768,minecraft:grove
-640,-704,terralith:moonlight_grove
-640,-640,minecraft:grove
-640,-576,minecraft:grove
-640,-512,minecraft:grove
-640,-448,minecraft:grove
-640,-384,minecraft:grove
-640,-320,minecraft:grove
-640,-256,minecraft:grove
-640,-192,minecraft:grove
-640,-128,minecraft:grove
-640,-64,minecraft:grove
-640,0,minecraft:grove
-640,64,minecraft:grove
-640,128,minecraft:grove
-640,192,minecraft:grove
-640,256,minecraft:grove
-640,320,minecraft:grove
-640,384,minecraft:grove
-640,448,minecraft:grove
-640,512,minecraft:grove
-640,576,minecraft:grove
-640,640,minecraft:grove
-640,704,minecraft:grove
-640,768,minecraft:grove
-576,-768,minecraft:grove
-576,-704,minecraft:grove
-576,-640,minecraft:grove
-576,-576,minecraft:grove
-576,-512,minecraft:grove
-576,-448,minecraft:grove
-576,-384,minecraft:grove
-576,-320,minecraft:grove
-576,-256,minecraft:grove
-576,-192,minecraft:grove
-576,-128,minecraft:grove
-576,-64,minecraft:grove
-576,0,minecraft:grove
-576,64,minecraft:grove
-576,128,minecraft:grove
-576,192,minecraft:grove
-576,256,minecraft:grove
-576,320,minecraft:grove
