# stackVersion=0.0.0-local kind=biome-grid generatedAt=2026-08-05T01:08:46.018260166Z
# tbInjected=false
-768,-768,terralith:moonlight_grove
-768,-704,terralith:moonlight_grove
-768,-640,terralith:moonlight_grove
-768,-576,terralith:moonlight_grove
-768,-512,terralith:moonlight_grove
-768,-448,terralith:moonlight_grove
-768,-384,terralith:moonlight_grove
-768,-320,terralith:moonlight_grove
-768,-256,terralith:moonlight_grove
-768,-192,terralith:moonlight_grove
-768,-128,terralith:moonlight_grove
-768,-64,terralith:moonlight_grove
-768,0,terralith:moonlight_grove
-768,64,minecraft:dark_forest
-768,128,terralith:moonlight_grove
-768,192,terralith:moonlight_grove
-768,256,terralith:moonlight_grove
-768,320,terralith:moonlight_grove
-768,384,terralith:moonlight_grove
-768,448,terralith:moonlight_grove
-768,512,terralith:moonlight_grove
-768,576,terralith:moonlight_grove
-768,640,terralith:moonlight_grove
-768,704,terralith:moonlight_grove
-768,768,terralith:moonlight_grove
-704,-768,terralith:moonlight_grove
-704,-704,terralith:moonlight_grove
-704,-640,terralith:moonlight_grove
-704,-576,terralith:moonlight_grove
-704,-512,terralith:moonlight_grove
-704,-448,terralith:moonlight_grove
-704,-384,terralith:moonlight_grove
-704,-320,terralith:moonlight_grove
-704,-256,terralith:moonlight_grove
-704,-192,terralith:moonlight_grove
-704,-128,terralith:moonlight_grove
-704,-64,terralith:moonlight_grove
-704,0,terralith:moonlight_grove
-704,64,minecraft:swamp
-704,128,minecraft:dark_forest
-704,192,terralith:moonlight_grove
-704,256,terralith:moonlight_grove
-704,320,terralith:moonlight_grove
-704,384,terralith:moonlight_grove
-704,448,terralith:moonlight_grove
-704,512,terralith:moonlight_grove
-704,576,terralith:moonlight_grove
-704,640,terralith:moonlight_grove
-704,704,terralith:moonlight_grove
-704,768,terralith:moonlight_grove
-640,-768,terralith:birch_taiga
-640,-704,terralith:moonlight_grove
-640,-640,terralith:moonlight_grove
-640,-576,terralith:moonlight_grove
-640,-512,terralith:moonlight_grove
-640,-448,terralith:moonlight_grove
-640,-384,terralith:moonlight_grove
-640,-320,terralith:moonlight_grove
-640,-256,terralith:moonlight_grove
-640,-192,terralith:moonlight_grove
-640,-128,terralith:moonlight_grove
-640,-64,terralith:birch_taiga
-640,0,terralith:birch_taiga
-640,64,natures_spirit:fir_forest
-640,128,minecraft:swamp
-640,192,terralith:moonlight_grove
-640,256,terralith:moonlight_grove
-640,320,terralith:moonlight_grove
-640,384,terralith:moonlight_grove
-640,448,terralith:moonlight_grove
-640,512,terralith:moonlight_grove
-640,576,terralith:moonlight_grove
-640,640,terralith:moonlight_grove
-640,704,terralith:moonlight_grove
-640,768,terralith:moonlight_grove
-576,-768,terralith:birch_taiga
-576,-704,terralith:moonlight_grove
-576,-640,terralith:moonlight_grove
-576,-576,terralith:moonlight_grove
-576,-512,terralith:moonlight_grove
-576,-448,terralith:moonlight_grove
-576,-384,terralith:moonlight_grove
-576,-320,terralith:moonlight_grove
-576,-256,terralith:moonlight_grove
-576,-192,terralith:moonlight_grove
-576,-128,terralith:birch_taiga
-576,-64,terralith:birch_taiga
-576,0,terralith:birch_taiga
-576,64,natures_spirit:fir_forest
-576,128,minecraft:swamp
-576,192,minecraft:dark_forest
-576,256,terralith:moonlight_grove
-576,320,terralith:moonlight_grove
-576,384,terralith:moonlight_grove
-576,448,terralith:moonlight_grove
-576,512,terralith:moonlight_grove
-576,576,terralith:moonlight_grove
-576,640,terralith:moonlight_grove
-576,704,terralith:moonlight_grove
-576,768,terralith:moonlight_grove
-512,-768,terralith:birch_taiga
-512,-704,terralith:moonlight_grove
-512,-640,terralith:moonlight_grove
-512,-576,terralith:moonlight_grove
-512,-512,terralith:moonlight_grove
-512,-448,terralith:moonlight_grove
-512,-384,terralith:moonlight_grove
-512,-320,terralith:moonlight_grove
-512,-256,terralith:moonlight_grove
-512,-192,terralith:moonlight_grove
-512,-128,terralith:birch_taiga
-512,-64,terralith:birch_taiga
