# stackVersion=5.1.0 kind=biome-grid generatedAt=2026-08-05T07:38:00.867271839Z
# tbInjected=false
-768,-768,terralith:cave/andesite_caves
-768,-704,terralith:cave/andesite_caves
-768,-640,terralith:cave/andesite_caves
-768,-576,terralith:cave/andesite_caves
-768,-512,terralith:cave/andesite_caves
-768,-448,terralith:cave/andesite_caves
-768,-384,terralith:cave/andesite_caves
-768,-320,minecraft:lush_caves
-768,-256,minecraft:lush_caves
-768,-192,terralith:cave/andesite_caves
-768,-128,terralith:cave/andesite_caves
-768,-64,terralith:cave/andesite_caves
-768,0,terralith:cave/andesite_caves
-768,64,terralith:cave/andesite_caves
-768,128,terralith:cave/andesite_caves
-768,192,terralith:cave/andesite_caves
-768,256,terralith:cave/andesite_caves
-768,320,terralith:cave/andesite_caves
-768,384,terralith:cave/andesite_caves
-768,448,terralith:cave/andesite_caves
-768,512,terralith:cave/andesite_caves
-768,576,terralith:cave/andesite_caves
-768,640,terralith:cave/thermal_caves
-768,704,terralith:cave/thermal_caves
-768,768,terralith:cave/thermal_caves
-704,-768,minecraft:lush_caves
-704,-704,terralith:cave/andesite_caves
-704,-640,terralith:cave/andesite_caves
-704,-576,terralith:cave/andesite_caves
-704,-512,terralith:cave/andesite_caves
-704,-448,terralith:cave/andesite_caves
-704,-384,terralith:cave/andesite_caves
-704,-320,terralith:cave/andesite_caves
-704,-256,terralith:cave/andesite_caves
-704,-192,terralith:cave/andesite_caves
-704,-128,terralith:cave/andesite_caves
-704,-64,terralith:cave/andesite_caves
-704,0,terralith:cave/andesite_caves
-704,64,terralith:cave/andesite_caves
-704,128,terralith:cave/andesite_caves
-704,192,terralith:cave/andesite_caves
-704,256,terralith:cave/andesite_caves
-704,320,terralith:cave/andesite_caves
-704,384,terralith:cave/andesite_caves
-704,448,terralith:cave/andesite_caves
-704,512,terralith:cave/andesite_caves
-704,576,terralith:cave/thermal_caves
-704,640,terralith:cave/thermal_caves
-704,704,terralith:cave/thermal_caves
-704,768,terralith:cave/thermal_caves
-640,-768,minecraft:lush_caves
-640,-704,terralith:cave/andesite_caves
-640,-640,terralith:cave/andesite_caves
-640,-576,terralith:cave/andesite_caves
-640,-512,terralith:cave/andesite_caves
-640,-448,terralith:cave/andesite_caves
-640,-384,terralith:cave/andesite_caves
-640,-320,terralith:cave/andesite_caves
-640,-256,terralith:cave/andesite_caves
-640,-192,terralith:cave/andesite_caves
-640,-128,terralith:cave/andesite_caves
-640,-64,terralith:cave/andesite_caves
-640,0,terralith:cave/andesite_caves
-640,64,terralith:cave/andesite_caves
-640,128,terralith:cave/andesite_caves
-640,192,terralith:cave/andesite_caves
-640,256,terralith:cave/andesite_caves
-640,320,terralith:cave/andesite_caves
-640,384,terralith:cave/andesite_caves
-640,448,terralith:cave/andesite_caves
-640,512,terralith:cave/andesite_caves
-640,576,terralith:cave/andesite_caves
-640,640,terralith:cave/thermal_caves
-640,704,terralith:cave/thermal_caves
-640,768,terralith:cave/thermal_caves
-576,-768,minecraft:lush_caves
-576,-704,minecraft:lush_caves
-576,-640,minecraft:lush_caves
-576,-576,terralith:cave/andesite_caves
-576,-512,terralith:cave/andesite_caves
-576,-448,terralith:cave/andesite_caves
-576,-384,terralith:cave/andesite_caves
-576,-320,terralith:cave/andesite_caves
-576,-256,terralith:cave/andesite_caves
-576,-192,terralith:cave/andesite_caves
-576,-128,terralith:cave/andesite_caves
-576,-64,terralith:cave/andesite_caves
-576,0,terralith:cave/andesite_caves
-576,64,terralith:cave/andesite_caves
-576,128,terralith:cave/andesite_caves
-576,192,terralith:cave/andesite_caves
-576,256,terralith:cave/andesite_caves
-576,320,terralith:cave/andesite_caves
-576,384,terralith:cave/andesite_caves
-576,448,terralith:cave/andesite_caves
-576,512,terralith:cave/andesite_caves
-576,576,terralith:cave/andesite_caves
-576,640,terralith:cave/andesite_caves
-576,704,terralith:cave/andesite_caves
-576,768,terralith:cave/andesite_caves
-512,-768,minecraft:lush_caves
-512,-704,minecraft:lush_caves
-512,-640,minecraft:lush_caves
-512,-576,minecraft:lush_caves
-512,-512,terralith:cave/andesite_caves
-512,-448,terralith:cave/andesite_caves
-512,-384,terralith:cave/andesite_caves
-512,-320,terralith:cave/andesite_caves
-512,-256,terralith:cave/andesite_caves
-512,-192,terralith:cave/andesite_caves
-512,-128,terralith:cave/andesite_caves
-512,-64,terralith:cave/andesite_caves
-512,0,terralith:cave/andesite_caves
-512,64,terralith:cave/andesite_caves
-512,128,terralith:cave/andesite_caves
-512,192,terralith:cave/andesite_caves
-512,256,terralith:cave/andesite_caves
-512,320,terralith:cave/andesite_caves
-512,384,terralith:cave/andesite_caves
-512,448,terralith:cave/andesite_caves
-512,512,terralith:cave/andesite_caves
-512,576,terralith:cave/andesite_caves
-512,640,terralith:cave/andesite_caves
-512,704,terralith:cave/andesite_caves
-512,768,terralith:cave/andesite_caves
-448,-768,terralith:cave/andesite_caves
-448,-704,minecraft:lush_caves
-448,-640,minecraft:lush_caves
-448,-576,terralith:cave/andesite_caves
-448,-512,terralith:cave/andesite_caves
-448,-448,terralith:cave/andesite_caves
-448,-384,terralith:cave/andesite_caves
-448,-320,terralith:cave/andesite_caves
-448,-256,terralith:cave/andesite_caves
-448,-192,terralith:cave/andesite_caves
-448,-128,terralith:cave/andesite_caves
-448,-64,terralith:cave/andesite_caves
-448,0,terralith:cave/andesite_caves
-448,64,terralith:cave/andesite_caves
